Nature du contrat;Code de catégorie;Description de la catégorie;Catégorie;Code UNSPSC;Description du code UNSPSC;Description détaillée du code UNSPSC
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106103;Trousses pour les empreintes génétiques;Trousses pour les empreintes génétiques/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106104;Épreuves - protection contre la nucléase;Épreuves - protection contre la nucléase/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106200;Milieux, trousses et matériel pour la multiplication et la transformation de microorganismes;Milieux, trousses et matériel pour la multiplication et la transformation de microorganismes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106201;Antifongiques - antimycotiques;Antifongiques - antimycotiques/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106202;Bactéries compétentes;Bactéries compétentes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106203;Trousses pour la transformation de bactéries;Trousses pour la transformation de bactéries/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106204;Milieux gélosés en bouteilles pour bactéries;Milieux gélosés en bouteilles pour bactéries/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106205;Mélanges de suppléments Brent pour levure;Mélanges de suppléments Brent pour levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106206;Mélanges de suppléments complets pour levure;Mélanges de suppléments complets pour levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106207;Milieux - Dictyostelium discoideum;Milieux - Dictyostelium discoideum/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106208;Cuvettes pour électroporation;Cuvettes pour électroporation/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106209;Mélanges de suppléments Hollenberg pour levure;Mélanges de suppléments Hollenberg pour levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106210;Milieux ou suppléments pour schizosaccharomyces pombe;Milieux ou suppléments pour schizosaccharomyces pombe/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106211;Ingrédients ou additifs - milieux pour schizosaccharomyces pombe;Ingrédients ou additifs - milieux pour schizosaccharomyces pombe/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106212;Ingrédients et additifs - milieux pour bactéries;Ingrédients et additifs - milieux pour bactéries/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106213;Milieux secs prémélangés;Milieux secs prémélangés/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106214;Réactifs pour la préparation de bactéries compétentes;Réactifs pour la préparation de bactéries compétentes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106215;Réactifs pour la préparation de levure compétente;Réactifs pour la préparation de levure compétente/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106216;Milieux riches pour levure;Milieux riches pour levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106217;Plaques spéciales pour bactéries;Plaques spéciales pour bactéries/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106218;Milieux secs spéciaux prémélangés;Milieux secs spéciaux prémélangés/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106219;Mélanges de suppléments complets synthétiques pour levure;Mélanges de suppléments complets synthétiques pour levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106220;Milieux synthétiques pour levure;Milieux synthétiques pour levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106221;Cellules de levure compétentes;Cellules de levure compétentes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106222;Trousses pour transformation de levure;Trousses pour transformation de levure/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106223;Extraits de levure azotée ou variantes d'extraits de levure azotée;Extraits de levure azotée ou variantes d'extraits de levure azotée/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106300;Produits pour réaction en chaîne de la polymérase (PCR) et transcription inverse suivie de réaction en chaîne de la polymérase (RT-PCR);Produits pour réaction en chaîne de la polymérase (PCR) et transcription inverse suivie de réaction en chaîne de la polymérase (RT-PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106301;Désoxyribonucléotide triphosphate (dNTP);Désoxyribonucléotide triphosphate (dNTP)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106302;Trousses pour la réaction en chaîne de la polymérase (PCR) - gènes spécifiques;Trousses pour la réaction en chaîne de la polymérase (PCR) - gènes spécifiques/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106303;Trousses pour la purification par réaction en chaîne de la polymérase (PCR);Trousses pour la purification par réaction en chaîne de la polymérase (PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106304;Trousses pour la quantification d'ARN (acide ribonucléique) messager par réaction en chaîne de la polymérase (PCR);Trousses pour la quantification d'ARN (acide ribonucléique) messager par réaction en chaîne de la polymérase (PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106305;Nucléotides;Nucléotides/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106306;Tampons pour la réaction en chaîne de la polymérase (PCR);Tampons pour la réaction en chaîne de la polymérase (PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106307;Produits d'optimisation - réaction en chaîne de la polymérase (PCR);Produits d'optimisation - réaction en chaîne de la polymérase (PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106308;Amorces pour la réaction en chaîne de la polymérase (PCR) et la transcription inverse suivie de réaction en chaîne de la polymérase (RT-PCR);Amorces pour la réaction en chaîne de la polymérase (PCR) et la transcription inverse suivie de réaction en chaîne de la polymérase (RT-PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106309;ADNc (acide désoxyribonucléique) complémentaire préfabriqué;ADNc (acide désoxyribonucléique) complémentaire préfabriqué/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106310;ADN (acide désoxyribonucléique) génomique purifié;ADN (acide désoxyribonucléique) génomique purifié/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106311;ARN (acide ribonucléique) purifié;ARN (acide ribonucléique) purifié/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106312;Produits pour l'amplification rapide d'extrémité d'ADNC (acide désoxyribonucléique) complémentaire ou RACE (Rapid Amplification of cDNA Ends);Produits pour l'amplification rapide d'extrémité d'ADNC (acide désoxyribonucléique) complémentaire ou RACE (Rapid Amplification of cDNA Ends)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106313;Trousses pour la transcription inverse suivie de réaction en chaîne de la polymérase (RT-PCR);Trousses pour la transcription inverse suivie de réaction en chaîne de la polymérase (RT-PCR)/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106314;Trousses ou ADN (acide désoxyribonucléique) thermostable;Trousses ou ADN (acide désoxyribonucléique) thermostable/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106400;Amorces et lieurs et adaptateurs;Amorces et lieurs et adaptateurs/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106401;Adaptateurs ou lieurs;Adaptateurs ou lieurs/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106402;Amorces diverses;Amorces diverses/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106403;Amorces pour séquençage;Amorces pour séquençage/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106500;Produits pour l'expression de protéines;Produits pour l'expression de protéines/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106501;Trousses pour l'expression bactérienne;Trousses pour l'expression bactérienne/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106502;Réactifs de transfection eucariotique;Réactifs de transfection eucariotique/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106503;Inducteurs ou régulateurs;Inducteurs ou régulateurs/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106504;Cellules d'insectes;Cellules d'insectes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106505;Trousses d'expression - cellules d'insectes;Trousses d'expression - cellules d'insectes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106506;Milieux - cellules d'insectes;Milieux - cellules d'insectes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106507;Suppléments et réactifs pour milieux - cellules d'insectes;Suppléments et réactifs pour milieux - cellules d'insectes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106508;Trousses d'expression - cellules mammaliennes;Trousses d'expression - cellules mammaliennes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106509;Cellules mammaliennes;Cellules mammaliennes/Équipement de laboratoire
Approvisionnement;G27;Instruments scientifiques;G27 - Instruments scientifiques;41106510;Trousses pour l'extraction de protéines de cellules et tissus mammaliens;Trousses pour l'extraction de protéines de cellules et tissus mammaliens/Équipement de laboratoire
